cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms	componentindex
372	1	1786.75	2	893.875	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:372###	 	G1,	188.73	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=372	1	1	N/A	0	N/A	24
375	1	219.033	2	110.016	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:375###	 	G1,	287.99	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=375	1	0	Cyanuric acid	1	NIST17;	19
374	1	533.326	1	533.326	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:374###	 	G1,	215.32	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=374	1	0	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
377	1	355.262	1	355.262	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:377###	 	G1,	214.69	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=377	1	0	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	-1
376	1	482.362	1	482.362	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:376###	 	G1,	315.89	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=376	1	1	Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14	1	GNPS-NIST14-MATCHES;	3
1019	1	1077.42	2	539.211	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1019###	 	G1,	62.78	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1019	1	0	N/A	0	N/A	-1
708	1	509.287	1	509.287	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:708###	 	G1,	338.59	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=708	1	0	N/A	0	N/A	-1
709	1	682.353	2	341.676	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:709###	 	G1,	103.52	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=709	1	0	Spectral Match to Ile-Met from NIST14	1	GNPS-NIST14-MATCHES;	4
704	1	219.033	2	110.016	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:704###	 	G1,	86.05	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=704	1	0	Cyanuric acid	1	NIST17;	19
705	1	381.249	2	191.125	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:705###	 	G1,	114.12	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=705	1	1	N/A	0	N/A	-1
706	1	219.033	2	110.016	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:706###	 	G1,	51.04	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=706	1	0	N/A	0	N/A	94
707	1	487.236	1	487.236	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:707###	 	G1,	207.54	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=707	1	1	Spectral Match to 12-Ketodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	-1
700	1	596.256	1	596.256	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:700###	 	G1,	242.34	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=700	1	0	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
618	1	535.307	1	535.307	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:618###	 	G1,	217.24	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=618	1	0	N/A	0	N/A	22
702	1	1803.77	2	902.387	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:702###	 	G1,	189.54	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=702	1	0	N/A	0	N/A	24
703	1	231.17	1	231.17	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:703###	 	G1,	97.15	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=703	1	0	Spectral Match to Val-Ile from NIST14	1	GNPS-NIST14-MATCHES;	35
393	1	597.285	1	597.285	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:393###	 	G1,	236.63	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=393	1	1	Spectral Match to Tauroursodeoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	8
392	1	305.21	1	305.21	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:392###	 	G1,	263.69	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=392	1	0	Andrograpanin	1	NIST17;	-1
88	1	415.212	1	415.212	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:88###	 	G1,	293.53	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=88	1	0	NCGC00385811-01!6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	75
89	1	355.263	1	355.263	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:89###	 	G1,	247.92	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=89	1	0	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
397	1	1786.75	2	893.874	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:397###	 	G1,	182.63	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=397	1	1	N/A	0	N/A	24
396	1	319.163	1	319.163	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:396###	 	G1,	159.52	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=396	1	0	N/A	0	N/A	-1
395	1	231.171	1	231.171	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:395###	 	G1,	135.24	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=395	1	0	Ala-Leu	1	NIST17;	35
394	1	277.179	1	277.179	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:394###	 	G1,	242.54	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=394	1	0	Steviol	1	NIST17;	80
82	1	120.066	1	120.066	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:82###	 	G1,	19.55	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=82	1	1	DL-.beta.-Homophenylalanine	1	NIST17;	35
83	1	220.118	1	220.118	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:83###	 	G1,	37.98	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=83	1	1	Spectral Match to Pantothenic acid from NIST14	1	GNPS-NIST14-MATCHES;	113
80	1	374.277	1	374.277	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:80###	 	G1,	230.45	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=80	1	1	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
81	1	613.282	1	613.282	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:81###	 	G1,	193.98	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=81	1	1	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
86	1	391.284	1	391.284	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:86###	 	G1,	230.93	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=86	1	0	.beta.-Muricholic acid	1	NIST17;	41
87	1	596.255	1	596.255	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:87###	 	G1,	199.93	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=87	1	0	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
84	1	326.378	1	326.378	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:84###	 	G1,	321.59	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=84	1	1	Phenol, 5-(1,1-dimethylheptyl)-2-[(1R,3S)-3-hydroxycyclohexyl]-, rel-	1	NIST17;	114
85	1	373.273	1	373.273	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:85###	 	G1,	302.6	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=85	1	0	3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid	1	NIST17;	-1
797	1	1076.51	2	538.755	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:797###	 	G1,	221.43	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=797	1	1	N/A	0	N/A	-1
796	1	201.112	1	201.112	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:796###	 	G1,	134.68	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=796	1	0	N/A	0	N/A	-1
795	1	279.169	1	279.169	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:795###	 	G1,	165.75	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=795	1	0	Spectral Match to Leu-Phe from NIST14	1	GNPS-NIST14-MATCHES;	35
794	1	631.279	2	316.14	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:794###	 	G1,	273.88	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=794	1	0	N/A	0	N/A	-1
793	1	515.327	2	258.163	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:793###	 	G1,	102.2	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=793	1	1	Spectral Match to Ile-Met from NIST14	1	GNPS-NIST14-MATCHES;	38
792	1	1109.52	2	555.26	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:792###	 	G1,	144.54	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=792	1	0	N/A	0	N/A	-1
791	1	756.502	1	756.502	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:791###	 	G1,	243.37	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=791	1	1	N/A	0	N/A	-1
790	1	586.292	2	293.646	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:790###	 	G1,	249.37	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=790	1	1	N/A	0	N/A	-1
799	1	470.334	2	235.667	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:799###	 	G1,	113.69	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=799	1	0	Spectral Match to Ile-Pro-Lys from NIST14	1	GNPS-NIST14-MATCHES;	4
798	1	199.169	1	199.169	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:798###	 	G1,	264.76	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=798	1	0	Spectral Match to Jasmine lactone from NIST14	1	GNPS-NIST14-MATCHES;	117
7	1	118.086	1	118.086	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:7###	 	G1,	22.59	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=7	1	1	Norleucine	1	GNPS-EMBL-MCF;	35
601	1	297.241	1	297.241	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:601###	 	G1,	296.11	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=601	1	0	Spectral Match to 12,13-DiHOME from NIST14	1	GNPS-NIST14-MATCHES;	23
607	1	655.274	2	328.137	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:607###	 	G1,	257.33	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=607	1	0	Coproporphyrin I	1	NIST17;	-1
586	1	352.285	1	352.285	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:586###	 	G1,	255.06	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=586	1	1	5.alpha.-Pregnane-3,20-dione	1	NIST17;	-1
587	1	464.315	1	464.315	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:587###	 	G1,	318.02	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=587	1	1	N/A	0	N/A	119
584	1	545.289	2	273.145	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:584###	 	G1,	220.58	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=584	1	1	N/A	0	N/A	-1
585	1	253.143	1	253.143	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:585###	 	G1,	214.74	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=585	1	0	xenocyloin B	1	GNPS-LIBRARY;	-1
582	1	83.0605	1	83.0605	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:582###	 	G1,	4.38	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=582	1	0	N/A	0	N/A	-1
583	1	623.302	1	623.302	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:583###	 	G1,	166.21	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=583	1	1	N/A	0	N/A	39
580	1	884.486	2	442.743	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:580###	 	G1,	105.18	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=580	1	0	Spectral Match to Ile-Val-Lys from NIST14	1	GNPS-NIST14-MATCHES;	-1
581	1	295.168	1	295.168	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:581###	 	G1,	147.7	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=581	1	0	all-trans-4-Hydroxyretinoic acid	1	NIST17;	121
588	1	531.3	1	531.3	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:588###	 	G1,	228.45	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=588	1	0	N/A	0	N/A	-1
589	1	299.127	1	299.127	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:589###	 	G1,	226.53	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=589	1	1	Enterolactone	1	NIST17;	-1
245	1	372.311	1	372.311	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:245###	 	G1,	302.67	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=245	1	1	Spectral Match to Palmitoylcarnitine from NIST14	1	GNPS-NIST14-MATCHES;	42
244	1	480.278	1	480.278	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:244###	 	G1,	200.04	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=244	1	1	Glycocholic acid	1	NIST17;	24
247	1	279.17	1	279.17	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:247###	 	G1,	138.89	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=247	1	0	Spectral Match to Val-Ile from NIST14	1	GNPS-NIST14-MATCHES;	35
246	1	373.273	1	373.273	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:246###	 	G1,	204.2	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=246	1	0	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
241	1	480.278	1	480.278	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:241###	 	G1,	184.73	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=241	1	1	Taurocholic acid	1	NIST17;	24
240	1	529.294	2	265.147	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:240###	 	G1,	259.59	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=240	1	1	N/A	0	N/A	32
243	1	288.192	1	288.192	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:243###	 	G1,	103.36	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=243	1	1	Ala Gly Ile	1	METLIN;	35
242	1	607.312	1	607.312	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:242###	 	G1,	236.37	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=242	1	0	N/A	0	N/A	11
615	1	219.033	2	110.016	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:615###	 	G1,	155.4	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=615	1	0	Cyanuric acid	1	NIST17;	19
249	1	480.278	1	480.278	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:249###	 	G1,	211.02	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=249	1	1	Glycocholic acid	1	NIST17;	24
248	1	289.097	1	289.097	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:248###	 	G1,	132.59	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=248	1	1	N/A	0	N/A	123
924	1	2213.08	3	738.361	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:924###	 	G1,	157.52	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=924	1	0	N/A	0	N/A	-1
970	1	907.463	2	454.232	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:970###	 	G1,	130.53	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=970	1	1	N/A	0	N/A	-1
925	1	799.575	1	799.575	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:925###	 	G1,	289.46	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=925	1	0	N/A	0	N/A	41
519	1	219.033	2	110.016	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:519###	 	G1,	209.33	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=519	1	0	Cyanuric acid	1	NIST17;	19
518	1	344.28	1	344.28	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:518###	 	G1,	324.11	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=518	1	1	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14	1	GNPS-NIST14-MATCHES;	23
926	1	670.397	1	670.397	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:926###	 	G1,	271.51	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=926	1	1	N/A	0	N/A	24
1009	1	271.06	1	271.06	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1009###	 	G1,	223.03	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1009	1	1	Sophoricoside	1	NIST17;	124
1008	1	494.265	1	494.265	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1008###	 	G1,	212.77	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1008	1	1	Taurocholic acid	1	NIST17;	39
511	1	625.328	1	625.328	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:511###	 	G1,	224.63	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=511	1	0	N/A	0	N/A	-1
510	1	1787.75	2	894.377	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:510###	 	G1,	192.27	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=510	1	0	N/A	0	N/A	24
513	1	832.457	2	416.728	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:513###	 	G1,	145.08	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=513	1	0	N/A	0	N/A	125
512	1	556.33	1	556.33	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:512###	 	G1,	248.22	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=512	1	1	Taurocholic acid	1	NIST17;	89
515	1	703.365	2	352.182	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:515###	 	G1,	108.59	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=515	1	1	N/A	0	N/A	127
514	1	447.26	2	224.13	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:514###	 	G1,	143.71	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=514	1	1	N/A	0	N/A	130
517	1	650.352	2	325.676	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:517###	 	G1,	127.28	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=517	1	0	N/A	0	N/A	4
516	1	449.326	1	449.326	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:516###	 	G1,	208.07	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=516	1	0	Hecogenin	1	NIST17;	-1
